chr,midpos,nsites_fly,fst_fly,top_5_fly,nsites_crow,fst_crow,top_5_crow,nsites_will,fst_will,top_5_will,nsites_black,fst_black,top_5_black,nsites_green,fst_green,top_5_green,nsites_blue,fst_blue,top_5_blue,nsites_swain,fst_swain,top_5_swain,nsites_stone,fst_stone,top_5_stone
Chromosome_12,2650001,89583,0.186198,0,63025,0.038507,0,68191,0.03813,0,61076,0.019679,0,1144,0.081399,0,41367,0.027648,0,619,0.07388833,0,547,0.26241321,0
Chromosome_12,2750001,91974,0.189269,0,67228,0.056744,0,72527,0.018505,0,60779,0.016046,0,1185,0.393148,0,33760,0.02931,0,455,0.08932566,0,624,0.25051995,0
Chromosome_12,2850001,88312,0.189565,0,69241,0.043199,0,73238,0.024563,0,68816,0.01409,0,1437,0.548143,0,45836,0.029589,0,605,0.0739626,0,852,0.24415198,0
Chromosome_12,2950001,87708,0.225302,0,67933,0.048409,0,69583,0.022536,0,68815,0.015774,0,182,0.226687,0,60975,0.025027,0,390,0.06448416,0,643,0.25613594,0
Chromosome_12,3050001,93232,0.216382,0,75352,0.045448,0,77111,0.032944,0,74927,0.018293,0,1563,0.409551,0,69775,0.030224,0,651,0.08207788,0,512,0.28503324,0
Chromosome_12,3150001,92217,0.208814,0,74962,0.047966,0,75746,0.025748,0,72046,0.01548,0,1558,0.350172,0,64165,0.027519,0,810,0.07705241,0,455,0.30062022,0
Chromosome_12,3250001,91156,0.185757,0,77459,0.063354,0,78797,0.025837,0,75149,0.017432,0,1404,0.32589,0,67593,0.025826,0,455,0.07924313,0,639,0.28859995,0
Chromosome_12,3350001,93243,0.232562,0,77173,0.049264,0,79145,0.029558,0,76941,0.019255,0,1061,0.505481,0,70831,0.029032,0,607,0.09032203,0,692,0.24569301,0
Chromosome_12,3450001,85515,0.200024,0,70627,0.050146,0,72886,0.032016,0,69697,0.017769,0,622,0.129538,0,53907,0.028314,0,673,0.07810292,0,656,0.29308165,0
Chromosome_12,3550001,87444,0.223182,0,68438,0.012923,0,70623,0.025616,0,68934,0.013068,0,1282,0.283744,0,61881,0.023709,0,609,0.08902576,0,794,0.29937646,0
Chromosome_12,3650001,96659,0.231373,0,84537,0.047663,0,83618,0.027803,0,82404,0.022215,0,526,0.433225,0,75587,0.028148,0,724,0.09090598,0,645,0.29448728,0
Chromosome_12,3750001,94686,0.206576,0,83595,0.038103,0,86355,0.027285,0,83589,0.022491,0,3439,0.357759,0,78779,0.029401,0,726,0.07696021,0,409,0.36417786,0
Chromosome_12,3850001,86782,0.230509,0,71858,0.049014,0,81899,0.029883,0,80965,0.031335,1,3373,0.644738,1,70589,0.026729,0,779,0.10901406,0,279,0.39340177,0
Chromosome_12,3950001,90375,0.223863,0,79493,0.038991,0,86322,0.029177,0,85633,0.013451,0,3983,0.546093,0,77883,0.028708,0,917,0.10849832,0,272,0.31602619,0
Chromosome_12,4050001,87081,0.236197,0,75175,0.031724,0,82332,0.031707,0,80277,0.013545,0,4378,0.435157,0,73840,0.03086,0,821,0.13226932,0,251,0.39406201,0
Chromosome_12,4150001,97626,0.210758,0,84879,0.031609,0,87027,0.025876,0,85126,0.011363,0,2927,0.523814,0,80137,0.030486,0,826,0.1537302,0,305,0.31758473,0
Chromosome_12,4250001,95134,0.250694,0,84292,0.050509,0,87341,0.028318,0,80198,0.021433,0,1583,0.553041,0,81220,0.029268,0,951,0.09983892,0,604,0.26316636,0
Chromosome_12,4350001,94219,0.243947,0,85480,0.043316,0,86095,0.029797,0,83513,0.0176,0,2228,0.506622,0,80160,0.02633,0,737,0.09589448,0,444,0.58499902,1
Chromosome_12,4450001,91140,0.224197,0,78696,0.053278,0,78306,0.029895,0,76836,0.01645,0,1211,0.210429,0,72348,0.025879,0,899,0.10168917,0,467,0.25095234,0
Chromosome_12,4550001,91920,0.207428,0,81058,0.044109,0,82077,0.026153,0,78099,0.019678,0,1023,0.384114,0,72350,0.027985,0,944,0.08774339,0,574,0.32978049,0
Chromosome_12,4650001,88163,0.280683,0,76544,0.05503,0,76204,0.02613,0,75520,0.024963,0,1073,0.403431,0,71536,0.027448,0,736,0.09547311,0,553,0.30167518,0
Chromosome_12,4750001,93879,0.268379,0,79787,0.058236,0,80947,0.027714,0,79323,0.020705,0,2824,0.28665,0,77420,0.025151,0,1003,0.10723479,0,451,0.43158766,0
Chromosome_12,4850001,95941,0.225012,0,84171,0.064494,0,83341,0.028159,0,81865,0.011681,0,2528,0.450547,0,83574,0.025176,0,1060,0.08563074,0,544,0.35290799,0
Chromosome_12,4950001,90413,0.238111,0,83375,0.054899,0,82614,0.026535,0,82168,0.021697,0,2891,0.308505,0,80310,0.028705,0,866,0.07668744,0,414,0.39989728,0
Chromosome_12,5050001,93423,0.198171,0,83067,0.058054,0,82549,0.028382,0,82179,0.017597,0,3632,0.259446,0,78349,0.029577,0,1299,0.08367199,0,358,0.3413191,0
Chromosome_12,5150001,85530,0.238979,0,73071,0.050609,0,76311,0.027547,0,75788,0.017716,0,5344,0.177494,0,68798,0.026512,0,1212,0.08533757,0,304,0.32642989,0
Chromosome_12,5250001,84619,0.227009,0,70983,0.044898,0,73739,0.029819,0,72968,0.018287,0,2064,0.264993,0,64805,0.027285,0,727,0.09339105,0,444,0.32107956,0
Chromosome_12,5350001,52825,0.218779,0,6646,0.026145,0,7474,0.024899,0,7175,0.029739,1,286,0.233357,0,6623,0.029242,0,73,0.09315358,0,53,0.29110989,0
Chromosome_12,5450001,96267,0.211649,0,83693,0.050721,0,82191,0.027009,0,81445,0.014275,0,1518,0.311668,0,78707,0.029258,0,860,0.10270354,0,840,0.32257516,0
Chromosome_12,5550001,96318,0.242931,0,82837,0.045794,0,78166,0.028688,0,81863,0.01704,0,1269,0.256465,0,73974,0.029031,0,1074,0.09254101,0,869,0.33245103,0
Chromosome_12,5650001,94483,0.236466,0,79868,0.040769,0,73278,0.029195,0,76911,0.016613,0,1836,0.138829,0,70670,0.030874,0,1290,0.0681094,0,771,0.28948818,0
Chromosome_12,5750001,95677,0.23612,0,83470,0.044365,0,77684,0.030029,0,82130,0.018968,0,2079,0.155508,0,75790,0.027999,0,976,0.07249081,0,785,0.30442562,0
Chromosome_12,5850001,87272,0.236199,0,74738,0.062521,0,75064,0.02667,0,75167,0.020732,0,1665,0.205128,0,71697,0.028849,0,814,0.08758615,0,707,0.32876524,0
Chromosome_12,5950001,93664,0.226957,0,84838,0.055778,0,83910,0.02885,0,82931,0.016848,0,1083,0.30784,0,78947,0.02865,0,862,0.09245526,0,709,0.33644876,0
Chromosome_12,6050001,91124,0.22129,0,79855,0.047614,0,78968,0.026661,0,79207,0.020417,0,2534,0.390772,0,75185,0.028013,0,1421,0.08070753,0,396,0.32547837,0
Chromosome_12,6150001,95528,0.212117,0,82257,0.030482,0,81940,0.02785,0,82309,0.018379,0,2885,0.287111,0,79054,0.029061,0,1108,0.08157823,0,522,0.40132674,0
Chromosome_12,6250001,94722,0.221502,0,84352,0.037023,0,81892,0.027352,0,82172,0.017788,0,2158,0.151505,0,77186,0.026415,0,1050,0.07885316,0,522,0.35721175,0
Chromosome_12,6350001,96486,0.234826,0,84236,0.049023,0,76946,0.027242,0,82857,0.018286,0,1966,0.254008,0,75906,0.027971,0,1345,0.07601357,0,394,0.16361024,0
Chromosome_12,6450001,96126,0.261811,0,88251,0.047668,0,85810,0.027319,0,88042,0.020997,0,1980,0.305026,0,86236,0.027055,0,1126,0.10438536,0,580,0.27829854,0
Chromosome_12,6550001,95497,0.246566,0,87213,0.035357,0,86526,0.025827,0,84749,0.017059,0,1704,0.245367,0,81974,0.027469,0,1204,0.10768377,0,537,0.30540162,0
Chromosome_12,6650001,93777,0.256591,0,85641,0.039552,0,85939,0.017169,0,84301,0.015124,0,2199,0.753417,1,78430,0.029602,0,1209,0.10012737,0,319,0.34047364,0
Chromosome_12,6750001,95946,0.251076,0,88198,0.070033,0,89493,0.010188,0,88506,0.015377,0,3080,0.843176,1,83561,0.027151,0,1030,0.0981273,0,290,0.42915348,0
Chromosome_12,6850001,88387,0.260673,0,73499,0.051182,0,82453,0.004083,0,81078,0.01668,0,3204,0.688945,1,74211,0.030677,0,980,0.10223339,0,503,0.26845222,0
Chromosome_12,6950001,87841,0.269491,0,70626,0.048201,0,84327,0.017215,0,82418,0.017775,0,2765,0.689771,1,59740,0.027399,0,1078,0.11621533,0,248,0.33745238,0
Chromosome_12,7050001,86766,0.284271,0,77076,0.054117,0,82391,0.014903,0,81715,0.019772,0,4675,0.789209,1,76197,0.027638,0,1081,0.10158778,0,243,0.35012475,0
Chromosome_12,7150001,92432,0.250254,0,83354,0.027208,0,84102,0.020643,0,83194,0.021088,0,1797,0.676121,1,78510,0.027966,0,937,0.08437197,0,448,0.37973251,0
Chromosome_12,7250001,95734,0.225319,0,86930,0.040505,0,86765,0.017514,0,86171,0.012718,0,910,0.790274,1,83267,0.028872,0,1304,0.08189534,0,480,0.37081503,0
Chromosome_12,7350001,94317,0.240952,0,84591,0.033422,0,83372,0.013031,0,81136,0.022938,0,649,0.275982,0,78286,0.027714,0,819,0.08258738,0,695,0.44312699,0
Chromosome_12,7450001,96821,0.25074,0,86993,0.042998,0,88129,0.019561,0,87298,0.017435,0,384,0.845566,1,81311,0.031532,0,785,0.08800889,0,763,0.33689786,0
Chromosome_12,7550001,93245,0.257909,0,81646,0.050227,0,82413,0.015605,0,80492,0.017115,0,1250,0.501158,0,72582,0.032666,0,914,0.09060226,0,790,0.3027214,0
Chromosome_12,7650001,98781,0.23598,0,86800,0.051132,0,81892,0.014469,0,86914,0.019409,0,643,0.469653,0,79524,0.026714,0,1239,0.08394089,0,843,0.32561042,0
Chromosome_12,7750001,97332,0.250506,0,86908,0.056538,0,88089,0.016276,0,85834,0.019928,0,882,0.369488,0,78727,0.02624,0,847,0.08848212,0,959,0.32255961,0
Chromosome_12,7850001,96669,0.237775,0,82921,0.076002,0,85319,0.025992,0,83452,0.020909,0,775,0.242114,0,73754,0.028687,0,774,0.08607459,0,993,0.27062285,0
Chromosome_12,7950001,94745,0.243231,0,85094,0.065623,0,85895,0.035958,0,84117,0.021994,0,846,0.477608,0,75689,0.027843,0,966,0.09393435,0,780,0.30642475,0
Chromosome_12,8050001,98298,0.24409,0,88140,0.042344,0,89326,0.028719,0,85423,0.022348,0,987,0.150805,0,80679,0.032818,0,918,0.08177237,0,715,0.29128706,0
Chromosome_12,8150001,89922,0.232575,0,81329,0.042186,0,81377,0.023402,0,78126,0.020949,0,376,0.578751,0,76458,0.027894,0,1031,0.08625362,0,707,0.31037213,0
Chromosome_12,8250001,90830,0.257738,0,82175,0.032408,0,85249,0.026797,0,84256,0.017339,0,596,0.0731,0,77375,0.02931,0,816,0.08069434,0,482,0.32132364,0
Chromosome_12,8350001,96884,0.270384,0,87998,0.039243,0,87512,0.030324,0,86363,0.022155,0,417,0.102897,0,83910,0.028203,0,913,0.09946906,0,773,0.35286675,0
Chromosome_12,8450001,95924,0.288519,0,87265,0.040999,0,88276,0.0641,1,87860,0.020582,0,197,0.087933,0,80677,0.02849,0,889,0.09135912,0,842,0.30824166,0
Chromosome_12,8550001,98503,0.279044,0,88747,0.047132,0,88801,0.0461,1,86043,0.021535,0,137,0.022312,0,80240,0.03164,0,995,0.10313855,0,943,0.29441756,0
Chromosome_12,8650001,95629,0.246982,0,82860,0.067207,0,83060,0.047859,1,79633,0.024717,0,553,0.335685,0,76033,0.031217,0,1000,0.09772702,0,849,0.33441286,0
Chromosome_12,8750001,93719,0.309687,0,80408,0.072505,0,81432,0.046323,1,79171,0.016281,0,416,0.036231,0,72222,0.029888,0,771,0.08943446,0,544,0.28507662,0
Chromosome_12,8850001,96757,0.308111,0,87474,0.042569,0,86921,0.034193,0,78606,0.010734,0,637,0.268405,0,78975,0.029445,0,1095,0.09384348,0,530,0.41928514,0
Chromosome_12,8950001,94001,0.286036,0,85488,0.045707,0,84727,0.027679,0,82542,0.010933,0,885,0.306547,0,77298,0.0334,0,964,0.08625773,0,510,0.34582294,0
Chromosome_12,9050001,94577,0.297317,0,83087,0.037827,0,85481,0.022332,0,83786,0.024826,0,451,0.11214,0,77209,0.030024,0,763,0.10019251,0,407,0.35961085,0
Chromosome_12,9150001,98405,0.372274,0,88578,0.030967,0,88457,0.026774,0,87715,0.017041,0,1302,0.099968,0,79217,0.028174,0,1006,0.09892763,0,477,0.36400624,0
Chromosome_12,9250001,97247,0.399482,0,89538,0.035219,0,89854,0.034893,0,87013,0.021254,0,1484,0.391639,0,86348,0.027612,0,1353,0.09424555,0,430,0.29512155,0
Chromosome_12,9350001,95501,0.306595,0,86202,0.06823,0,80397,0.02292,0,84477,0.014907,0,2985,0.39493,0,79961,0.028557,0,1242,0.08969542,0,405,0.36398403,0
Chromosome_12,9450001,90226,0.36965,0,81465,0.0664,0,84886,0.025599,0,83494,0.020417,0,3476,0.544515,0,77513,0.026499,0,1613,0.09530183,0,241,0.3829033,0
Chromosome_12,9550001,84920,0.286524,0,73989,0.039766,0,79642,0.011466,0,78342,0.018814,0,3087,0.416968,0,70285,0.027568,0,1572,0.10073909,0,316,0.32497557,0
Chromosome_12,9650001,91415,0.345005,0,77658,0.046244,0,82471,0.018068,0,77561,0.017312,0,1908,0.23891,0,71896,0.027092,0,1053,0.10638647,0,457,0.28107878,0
Chromosome_12,9750001,88397,0.385905,0,82823,0.048846,0,81057,0.030834,0,81338,0.018667,0,1645,0.27266,0,77881,0.028736,0,1101,0.07793127,0,326,0.33479974,0
Chromosome_12,9850001,97004,0.43945,0,90909,0.056867,0,89359,0.025524,0,90025,0.011118,0,1979,0.450977,0,85742,0.02804,0,1293,0.07939851,0,526,0.3538912,0
Chromosome_12,9950001,96844,0.41935,0,88575,0.056533,0,88068,0.021938,0,84352,0.016333,0,643,0.138554,0,85180,0.027513,0,1156,0.08626541,0,651,0.31134948,0
Chromosome_12,10050001,94173,0.375102,0,84441,0.048153,0,83386,0.025919,0,83145,0.018321,0,1117,0.49186,0,75616,0.028014,0,1144,0.0865205,0,764,0.31021913,0
Chromosome_12,10150001,97252,0.383464,0,89348,0.064326,0,88932,0.018782,0,87180,0.014526,0,861,0.157307,0,83727,0.02667,0,1552,0.07541321,0,608,0.30237385,0
Chromosome_12,10250001,95105,0.549272,1,88002,0.05663,0,88096,0.014705,0,87255,0.018363,0,2035,0.376706,0,83346,0.026186,0,1473,0.07452789,0,474,0.36841775,0
Chromosome_12,10350001,94821,0.513076,1,88244,0.048653,0,87861,0.022179,0,86236,0.016527,0,1717,0.339888,0,83945,0.031636,0,1443,0.08232436,0,559,0.30769024,0
Chromosome_12,10450001,94271,0.580589,1,85840,0.059341,0,87438,0.041991,1,86950,0.016385,0,1674,0.275347,0,83961,0.031558,0,1154,0.07605852,0,481,0.37829476,0
Chromosome_12,10550001,95384,0.618311,1,89138,0.03514,0,88662,0.02864,0,88127,0.016684,0,6104,0.265679,0,85541,0.028965,0,1889,0.07392115,0,344,0.28944213,0
Chromosome_12,10650001,95722,0.591399,1,88768,0.041016,0,86646,0.015378,0,87404,0.014761,0,2323,0.211472,0,83915,0.031331,0,1452,0.07915494,0,422,0.28304458,0
Chromosome_12,10750001,95986,0.646959,1,88718,0.088517,1,87773,0.028711,0,87613,0.023333,0,2041,0.167427,0,84028,0.030843,0,1322,0.08579507,0,523,0.33375286,0
Chromosome_12,10850001,96380,0.74652,1,89931,0.06085,0,89957,0.028142,0,88110,0.015421,0,3091,0.343407,0,85161,0.029661,0,1218,0.07394607,0,446,0.30081705,0
Chromosome_12,10950001,94943,0.76355,1,87853,0.056632,0,87874,0.030691,0,86520,0.01593,0,2619,0.414519,0,81625,0.029986,0,1310,0.07825411,0,487,0.3496006,0
Chromosome_12,11050001,93402,0.774598,1,83445,0.062775,0,83802,0.036772,0,82948,0.026062,1,1296,0.350382,0,79647,0.03101,0,1002,0.08339596,0,653,0.34670422,0
Chromosome_12,11150001,82743,0.687591,1,70993,0.023789,0,69985,0.018047,0,69680,0.020412,0,1850,0.240787,0,63586,0.031433,0,1329,0.08208641,0,393,0.32448261,0
Chromosome_12,11250001,85501,0.721074,1,74635,0.051964,0,74229,0.023996,0,71391,0.019533,0,850,0.064971,0,67184,0.033137,0,1074,0.08191237,0,475,0.34293793,0
Chromosome_12,11350001,97057,0.832229,1,86319,0.035009,0,87473,0.019881,0,85180,0.019148,0,963,0.244745,0,79376,0.029894,0,1164,0.08487561,0,495,0.28846526,0
Chromosome_12,11450001,96432,0.839913,1,87594,0.053971,0,86856,0.033238,0,85651,0.016344,0,477,0.311837,0,79280,0.026372,0,1425,0.09392361,0,751,0.35835196,0
Chromosome_12,11550001,93320,0.805917,1,85334,0.047269,0,86310,0.026628,0,84736,0.020759,0,1884,0.413864,0,81200,0.028233,0,1339,0.07810808,0,511,0.36964821,0
Chromosome_12,11650001,98955,0.724618,1,91376,0.055277,0,91352,0.026194,0,91272,0.020253,0,1433,0.400437,0,86652,0.031386,0,1110,0.09086012,0,585,0.3452374,0
Chromosome_12,11750001,94936,0.710481,1,89448,0.068397,0,88507,0.022821,0,88302,0.013967,0,2268,0.211444,0,86370,0.035792,0,1058,0.08368341,0,470,0.32803926,0
Chromosome_12,11850001,96440,0.616558,1,88041,0.041928,0,88031,0.022621,0,83179,0.016772,0,1778,0.196563,0,85402,0.03041,0,1415,0.08255589,0,530,0.30017051,0
Chromosome_12,11950001,99258,0.545653,1,93328,0.044156,0,93105,0.026981,0,91779,0.014389,0,3334,0.278064,0,83692,0.033734,0,1534,0.0789783,0,657,0.39320313,0
Chromosome_12,12050001,89570,0.505711,1,82319,0.050755,0,83516,0.020728,0,75449,0.019374,0,1616,0.133699,0,75587,0.032098,0,1253,0.07888325,0,403,0.37470764,0
Chromosome_12,12150001,96877,0.621669,1,92454,0.049642,0,91153,0.021053,0,92608,0.019571,0,2764,0.279098,0,89963,0.032422,0,1449,0.10275924,0,338,0.50687855,1
Chromosome_12,12250001,92234,0.648277,1,84517,0.055675,0,88952,0.035331,0,88551,0.013311,0,4097,0.355472,0,84609,0.034182,0,1142,0.08627089,0,297,0.2832041,0
Chromosome_12,12350001,83099,0.629868,1,68488,0.068627,0,84230,0.022142,0,83023,0.016255,0,4272,0.359258,0,75364,0.03175,0,1045,0.08813166,0,258,0.37289838,0
Chromosome_12,12450001,88990,0.640706,1,78315,0.038649,0,87027,0.030816,0,86819,0.013692,0,4518,0.255554,0,77109,0.032602,0,1153,0.07955434,0,177,0.44159585,0
Chromosome_12,12550001,92055,0.530375,1,80824,0.042555,0,87510,0.030951,0,85916,0.009641,0,2959,0.311518,0,80040,0.030526,0,1313,0.07513794,0,351,0.49637036,1
Chromosome_12,12650001,92027,0.484787,1,83816,0.04146,0,84928,0.028553,0,83104,0.021339,0,717,0.201799,0,77866,0.03203,0,1067,0.08263212,0,586,0.42437157,0
Chromosome_12,12750001,93840,0.459925,1,86272,0.029803,0,86827,0.021359,0,85317,0.013431,0,2255,0.22408,0,79907,0.030391,0,1095,0.07937748,0,521,0.36748579,0
Chromosome_12,12850001,96786,0.351284,0,89209,0.056618,0,88076,0.027922,0,86861,0.015751,0,2496,0.209171,0,78583,0.030254,0,1004,0.08858234,0,623,0.36435055,0
Chromosome_12,12950001,97378,0.378372,0,91561,0.060677,0,91268,0.027081,0,87318,0.017761,0,1185,0.282705,0,85409,0.029528,0,1330,0.07383928,0,743,0.24249234,0
Chromosome_12,13050001,91575,0.308484,0,82883,0.043432,0,83290,0.027495,0,82289,0.021347,0,2048,0.257919,0,77568,0.030059,0,1238,0.07444917,0,438,0.33328483,0
Chromosome_12,13150001,93567,0.325975,0,88525,0.049804,0,88776,0.025157,0,87339,0.016888,0,2092,0.327504,0,73193,0.030622,0,1137,0.07888081,0,524,0.32107845,0
Chromosome_12,13250001,95094,0.331125,0,88189,0.03577,0,87799,0.027097,0,86739,0.015317,0,1670,0.517245,0,79864,0.028744,0,1015,0.07557412,0,747,0.32323714,0
Chromosome_12,13350001,94324,0.343729,0,86540,0.111996,1,87585,0.026793,0,86335,0.017129,0,1291,0.418283,0,80648,0.033863,0,986,0.08615241,0,649,0.33496913,0
Chromosome_12,13450001,92506,0.342643,0,87869,0.074643,0,87565,0.029322,0,85785,0.016218,0,652,0.132838,0,82355,0.031365,0,877,0.08914991,0,738,0.33149101,0
Chromosome_12,13550001,99277,0.316109,0,90735,0.057221,0,91501,0.02959,0,90796,0.01642,0,1435,0.183177,0,82801,0.03086,0,1033,0.08853139,0,813,0.30703253,0
Chromosome_12,13650001,96012,0.359643,0,82568,0.050136,0,86478,0.026559,0,83791,0.013866,0,818,0.347811,0,67899,0.029785,0,705,0.08616201,0,935,0.33807959,0
Chromosome_12,13750001,93798,0.362553,0,85530,0.038813,0,85725,0.026824,0,81829,0.018354,0,768,0.255402,0,76114,0.031834,0,996,0.07400058,0,668,0.34245016,0
Chromosome_12,13850001,92316,0.307133,0,86413,0.047195,0,86388,0.028032,0,84455,0.017808,0,1520,0.317261,0,79706,0.028662,0,1035,0.07080712,0,496,0.34417103,0
Chromosome_12,13950001,95819,0.29733,0,88490,0.036673,0,87760,0.027469,0,86121,0.015545,0,3052,0.16024,0,85762,0.030562,0,1077,0.08243446,0,581,0.3416141,0
Chromosome_12,14050001,98068,0.339766,0,91615,0.046778,0,92079,0.022885,0,90906,0.019632,0,1927,0.240083,0,87862,0.033746,0,1366,0.0929278,0,477,0.39847952,0
Chromosome_12,14150001,96692,0.331939,0,87179,0.052099,0,90469,0.030449,0,90089,0.021185,0,1081,0.242499,0,84384,0.029675,0,1193,0.07824857,0,529,0.35351113,0
Chromosome_12,14250001,91559,0.292427,0,82884,0.045773,0,88670,0.027998,0,85715,0.01544,0,2406,0.26446,0,76808,0.03304,0,1084,0.08447563,0,304,0.38817139,0
Chromosome_12,14350001,98107,0.31324,0,90796,0.031175,0,91032,0.028782,0,89890,0.016439,0,2529,0.244683,0,85391,0.029758,0,1577,0.09019325,0,494,0.34870582,0
Chromosome_12,14450001,94605,0.290878,0,66865,0.034542,0,86642,0.027386,0,85782,0.015482,0,3095,0.162267,0,78288,0.033109,0,1321,0.08085234,0,657,0.32180043,0
Chromosome_12,14550001,95960,0.253997,0,77089,0.035926,0,88757,0.028308,0,87200,0.015088,0,1316,0.178234,0,76225,0.029431,0,1359,0.07469651,0,671,0.28982205,0
Chromosome_12,14650001,94475,0.260316,0,84396,0.041151,0,85758,0.026645,0,82862,0.016948,0,2346,0.215831,0,76946,0.029835,0,1488,0.08349105,0,603,0.32068586,0
Chromosome_12,14750001,95492,0.284411,0,86339,0.040792,0,87419,0.029798,0,85727,0.013958,0,1155,0.254996,0,84264,0.030903,0,1134,0.08063158,0,634,0.33153354,0
Chromosome_12,14850001,95932,0.26195,0,88577,0.047681,0,89111,0.026863,0,88143,0.015373,0,2837,0.167553,0,85233,0.028481,0,1473,0.07108121,0,454,0.32013354,0
Chromosome_12,14950001,95961,0.239392,0,89311,0.040444,0,89547,0.032168,0,88153,0.018295,0,3355,0.24978,0,86318,0.029734,0,1420,0.07614281,0,538,0.32357329,0
Chromosome_12,15050001,93888,0.265498,0,85359,0.038921,0,86580,0.025224,0,85906,0.01866,0,1921,0.239746,0,83149,0.027866,0,1433,0.08129155,0,544,0.32662739,0
Chromosome_12,15150001,98178,0.276414,0,88469,0.046874,0,89508,0.030175,0,87271,0.015877,0,1296,0.179874,0,79574,0.029752,0,1342,0.08204084,0,679,0.29067443,0
Chromosome_12,15250001,94754,0.228399,0,82600,0.040506,0,84010,0.02484,0,80976,0.017233,0,1598,0.248027,0,79218,0.03081,0,1193,0.07142824,0,458,0.33138928,0
Chromosome_12,15350001,92824,0.24398,0,83627,0.051962,0,83386,0.031437,0,81216,0.016022,0,1703,0.431704,0,75929,0.028702,0,1373,0.07702794,0,569,0.30991142,0
Chromosome_12,15450001,96891,0.225711,0,86614,0.053777,0,81781,0.029998,0,80455,0.017574,0,2629,0.2368,0,74794,0.031154,0,973,0.08065098,0,754,0.29869749,0
Chromosome_12,15550001,95878,0.229842,0,83785,0.061913,0,83422,0.027873,0,80116,0.016815,0,2599,0.157364,0,73104,0.034048,0,942,0.06813466,0,656,0.27134425,0
Chromosome_12,15650001,96914,0.240798,0,89310,0.052275,0,88574,0.027745,0,87921,0.014792,0,3459,0.135987,0,78331,0.028105,0,1314,0.08291466,0,593,0.2943855,0
Chromosome_12,15750001,92850,0.213728,0,82157,0.053746,0,82301,0.026777,0,81927,0.016889,0,2127,0.142698,0,76147,0.0306,0,1066,0.08544385,0,603,0.3123237,0
Chromosome_12,15850001,94836,0.242104,0,85171,0.045717,0,84971,0.02837,0,83024,0.018086,0,3561,0.148295,0,76703,0.030147,0,1122,0.07762306,0,484,0.29434279,0
Chromosome_12,15950001,93901,0.220557,0,83510,0.053893,0,83860,0.029412,0,82552,0.016841,0,4111,0.277663,0,75622,0.028589,0,1476,0.07556395,0,457,0.29382278,0
Chromosome_12,16050001,94499,0.224797,0,84518,0.055848,0,83514,0.028131,0,80531,0.016806,0,2520,0.101175,0,67470,0.030484,0,1300,0.07960543,0,649,0.31613963,0
